run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.75_r07,completed,freq_percent,0.75,7,450590,107554,300519,2759,690,2069,180.43442009999126
