run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.95_r05,completed,freq_percent,0.95,5,262943,814106,560438,2759,139,2620,50.58043900001212
