run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0_r05,completed,freq_percent,0.0,5,994500,485888,865070,2759,2759,0,655.7991794
