run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.95_r08,completed,freq_percent,0.95,8,520094,177788,208655,2759,139,2620,50.04232409999531
