run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0_r08,completed,freq_percent,0.0,8,73381,706728,832243,2759,2759,0,657.3484772000002
