run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0_r06,completed,freq_percent,0.0,6,208727,27892,156026,2759,2759,0,656.2505994000003
