run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.25_r08,completed,freq_percent,0.25,8,93537,387341,298116,2759,2069,690,496.1227605000022
