run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.35_r05,completed,freq_percent,0.35,5,18527,452754,771488,2759,1793,966,447.2334067000047
