run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.25_r03,completed,freq_percent,0.25,3,656477,141045,93071,2759,2069,690,497.178918900001
