run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.25_r06,completed,freq_percent,0.25,6,944997,706200,432001,2759,2069,690,495.3618968999981
