run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0_r03,completed,freq_percent,0.0,3,100867,261233,966531,2759,2759,0,657.3721954
