run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.35_r01,completed,freq_percent,0.35,1,8497,447520,677088,2759,1793,966,440.3678291999968
