run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.85_r04,completed,freq_percent,0.85,4,549642,949048,422067,2759,414,2345,105.77578119999089
