run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.4_r08,completed,freq_percent,0.4,8,707154,95095,842481,2759,1655,1104,397.2917751999994
