run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.975_r06,completed,freq_percent,0.975,6,568525,145890,898519,2759,69,2690,26.29327559999365
