run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.4_r09,completed,freq_percent,0.4,9,202985,263790,788814,2759,1655,1104,394.86440969999967
