stimulus,target,n_runs,mean_of_run_means_ms,sd_between_runs_ms,mean_of_run_medians_ms,mean_within_run_sd_ms,median_n_per_run,n_per_run_run_01,n_per_run_run_02,n_per_run_run_03,n_per_run_run_04,n_per_run_run_05,n_per_run_run_06,n_per_run_run_07,n_per_run_run_08,n_per_run_run_09,n_per_run_run_10,run_mean_ms_run_01,run_mean_ms_run_02,run_mean_ms_run_03,run_mean_ms_run_04,run_mean_ms_run_05,run_mean_ms_run_06,run_mean_ms_run_07,run_mean_ms_run_08,run_mean_ms_run_09,run_mean_ms_run_10,run_median_ms_run_01,run_median_ms_run_02,run_median_ms_run_03,run_median_ms_run_04,run_median_ms_run_05,run_median_ms_run_06,run_median_ms_run_07,run_median_ms_run_08,run_median_ms_run_09,run_median_ms_run_10,within_run_sd_ms_run_01,within_run_sd_ms_run_02,within_run_sd_ms_run_03,within_run_sd_ms_run_04,within_run_sd_ms_run_05,within_run_sd_ms_run_06,within_run_sd_ms_run_07,within_run_sd_ms_run_08,within_run_sd_ms_run_09,within_run_sd_ms_run_10
Overall,W1 Peak,10,0.9088294086066367,0.03251132327807942,0.8826874112021859,0.301437055962669,31.5,26.0,35.0,33.0,28.0,32.0,31.0,28.0,36.0,32.0,31.0,0.9389286044556536,0.8870759797033568,0.9383557377049181,0.8981936865729898,0.938239374146175,0.9500071082319761,0.885027981069477,0.8999816218882817,0.8460794356215847,0.906404556671955,0.9011193989071038,0.8601594262295083,0.9011193989071038,0.9011193989071038,0.9011193989071038,0.9011193989071038,0.8601594262295083,0.880639412568306,0.8191994535519126,0.9011193989071038,0.28470524254549395,0.3291736525017659,0.28623732518818357,0.30324082723720064,0.28894966168414304,0.31201702992564445,0.29162752367800066,0.303449326934967,0.3027159789122089,0.3122539910190816
Overall,W1 Trough,10,0.7865070485200485,0.025061987329348116,0.731135512295082,0.3388176684537339,25.5,25.0,23.0,28.0,24.0,28.0,26.0,28.0,27.0,25.0,24.0,0.778239480874317,0.7746777441197434,0.7767766247072599,0.7697061532331513,0.7767766247072599,0.8459809741488021,0.7972566110460578,0.8070631653511435,0.7569402950819673,0.7816528119307833,0.7372795081967214,0.6963195355191257,0.7167995218579235,0.6963195355191257,0.7167995218579235,0.7782394808743169,0.7577594945355192,0.7782394808743169,0.6963195355191257,0.7372795081967214,0.32725283689883494,0.36800060580400945,0.338404582818296,0.31426671799017386,0.3264414635775458,0.31662717150935077,0.31795582519971227,0.37399476542671994,0.34128941221254877,0.3639433031001473
Overall,W3 Peak,10,0.8253304462876226,0.07231319253743256,0.7720954849726775,0.267036056760631,9.5,7.0,8.0,10.0,10.0,10.0,9.0,11.0,9.0,9.0,12.0,0.7489823575331772,0.9011193989071039,0.9297913797814209,0.8028154644808744,0.8519674316939891,0.7099728597449909,0.8191994535519126,0.9102216150576807,0.8009950212507589,0.7782394808743169,0.7782394808743169,0.8396794398907104,0.8601594262295083,0.7577594945355192,0.7987194672131148,0.6553595628415301,0.8191994535519126,0.8191994535519126,0.6553595628415301,0.7372795081967214,0.1684085697147933,0.35303056688978846,0.32713889092153015,0.2504184926816379,0.2722460525642921,0.16638019554281328,0.24644155675398494,0.32945276147281594,0.2954454435705042,0.26139803749414986
Overall,W3 Trough,10,0.7752490237778308,0.023521283825328615,0.712703524590164,0.2879790594565005,66.0,67.0,68.0,63.0,68.0,65.0,64.0,70.0,66.0,65.0,66.0,0.7513403943397765,0.790286531661845,0.8270013531095499,0.7445077386692383,0.7643761055065154,0.7628794911202186,0.7905274726775957,0.7714128187613843,0.770677639764607,0.7794806921675774,0.6963195355191257,0.7167995218579235,0.7372795081967214,0.6963195355191257,0.6963195355191257,0.6963195355191257,0.7372795081967214,0.7167995218579235,0.6963195355191257,0.7372795081967214,0.2526504532696315,0.29409715254958385,0.34551547455306864,0.2519920314615509,0.2883859992994625,0.28213199579609416,0.2991577949867228,0.286186683416596,0.2982715352356689,0.28140147399662563
Overall,all targets,10,0.8120968178041826,0.01900016546843974,0.7659514890710384,0.30318235064099847,133.5,125.0,134.0,134.0,130.0,135.0,130.0,137.0,138.0,131.0,133.0,0.7956065092896175,0.8195051249898051,0.8516006259685182,0.7867465521227407,0.8146483454766241,0.820459760403531,0.8135188733995453,0.8209803219291993,0.7885576419305051,0.8093444225317392,0.7372795081967214,0.7372795081967214,0.8191994535519126,0.7372795081967214,0.7782394808743169,0.7782394808743169,0.7782394808743169,0.8191994535519126,0.7372795081967214,0.7372795081967214,0.2792256689117554,0.32034091904965084,0.3311291583889014,0.2791442470939926,0.3012702819469452,0.29886568614724385,0.29699853612786004,0.314088526182985,0.30610952285746307,0.30465095970318723
Click,W1 Peak,10,1.0560277400197329,0.053566105906046955,0.9420793715846996,0.38411003990803216,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,9.0,8.0,7.0,1.1234735362997659,1.006445042935207,1.0854392759562843,0.993279337431694,1.117622111631538,1.105919262295082,1.0942164129586263,1.0012437765634488,1.0086393271857925,1.0239993169398909,1.0239993169398909,0.8601594262295083,0.9420793715846996,0.9011193989071039,1.0239993169398909,0.9420793715846996,0.9420793715846996,0.9011193989071038,0.9420793715846996,0.9420793715846996,0.3482458074909541,0.4454775337494566,0.3370542511375382,0.422702155218434,0.3529173979281085,0.3578629783593194,0.3366985209580687,0.39612291481202044,0.4124787495689655,0.43154008985745607
Click,W1 Trough,10,1.0234873172814207,0.062401909341375246,0.9215993852459017,0.47442544801557435,7.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,1.105919262295082,1.003519330601093,0.9479307962529273,1.0474050156128025,1.0766621389539421,1.100067837626854,1.0649592896174864,0.9574393613387979,0.9596336455893834,0.9713364949258392,1.085439275956284,1.085439275956284,0.8191994535519126,0.8191994535519126,0.9420793715846996,1.0239993169398909,0.9420793715846996,0.8601594262295083,0.8191994535519126,0.8191994535519126,0.42170872927345754,0.5843080438570044,0.5358448330008228,0.414928865077808,0.3990282653770708,0.39671911273812815,0.3670107591461342,0.5143640262431014,0.5458891052273909,0.5644527402148254
Click,W3 Peak,10,0.8996857998633881,0.0922082181919629,0.8847354098360656,0.32940752133076023,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,0.778239480874317,0.9523193647540985,0.9523193647540985,0.9318393784153007,0.778239480874317,0.778239480874317,0.8806394125683061,1.040383306010929,0.9523193647540985,0.9523193647540985,0.8191994535519126,0.9011193989071039,0.9011193989071039,0.9011193989071039,0.8191994535519126,0.8191994535519126,0.9011193989071039,0.9830393442622952,0.9011193989071039,0.9011193989071039,0.22805547617680832,0.3948266590491072,0.3948266590491072,0.3592277563160869,0.22805547617680832,0.22805547617680832,0.2767956843110486,0.39457870795361294,0.3948266590491072,0.3948266590491072
Click,W3 Trough,10,0.6612860057747353,0.04615657895801721,0.6143995901639344,0.19165855588554265,13.0,13.0,14.0,14.0,12.0,12.0,12.0,14.0,14.0,12.0,13.0,0.6333041929382094,0.6758395491803278,0.7489823575331772,0.621226252276867,0.621226252276867,0.621226252276867,0.6729138368462139,0.7226509465261515,0.621226252276867,0.674264165615805,0.6143995901639344,0.6143995901639344,0.6143995901639344,0.6143995901639344,0.6143995901639344,0.6143995901639344,0.6143995901639344,0.6143995901639344,0.6143995901639344,0.6143995901639344,0.1224415294857581,0.21419423843107818,0.3857231719473377,0.1195242007511419,0.1195242007511419,0.1195242007511419,0.17430809871178177,0.374925212669333,0.1195242007511419,0.16689650460556996
Click,all targets,10,0.8669843049928815,0.018130605016161483,0.8191994535519125,0.3760670418223348,31.0,29.0,31.0,33.0,31.0,29.0,29.0,33.0,36.0,31.0,31.0,0.864396664782363,0.8495891106998061,0.8973957650273224,0.8535529790234444,0.8672214904842661,0.8700463161861692,0.8825012295081968,0.8886038517000608,0.8403400846113168,0.85619555790587,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.3503633981157697,0.39753937651277294,0.4161223337265239,0.36145433777648045,0.35151146767995045,0.35365040140032045,0.32801415604902273,0.4212332653426587,0.3897115525905465,0.3910701290293023
