stimulus,target,n_runs,mean_of_run_means_ms,sd_between_runs_ms,mean_of_run_medians_ms,mean_within_run_sd_ms,median_n_per_run,n_per_run_run_01,n_per_run_run_02,n_per_run_run_03,n_per_run_run_04,n_per_run_run_05,n_per_run_run_06,n_per_run_run_07,n_per_run_run_08,n_per_run_run_09,n_per_run_run_10,run_mean_ms_run_01,run_mean_ms_run_02,run_mean_ms_run_03,run_mean_ms_run_04,run_mean_ms_run_05,run_mean_ms_run_06,run_mean_ms_run_07,run_mean_ms_run_08,run_mean_ms_run_09,run_mean_ms_run_10,run_median_ms_run_01,run_median_ms_run_02,run_median_ms_run_03,run_median_ms_run_04,run_median_ms_run_05,run_median_ms_run_06,run_median_ms_run_07,run_median_ms_run_08,run_median_ms_run_09,run_median_ms_run_10,within_run_sd_ms_run_01,within_run_sd_ms_run_02,within_run_sd_ms_run_03,within_run_sd_ms_run_04,within_run_sd_ms_run_05,within_run_sd_ms_run_06,within_run_sd_ms_run_07,within_run_sd_ms_run_08,within_run_sd_ms_run_09,within_run_sd_ms_run_10
Overall,W1 Peak,10,0.048704306842098526,0.0005170017873314241,0.0409599726775956,0.060886551213833684,2834.0,2832.0,2834.0,2833.0,2833.0,2833.0,2834.0,2834.0,2834.0,2838.0,2838.0,0.04855318795151429,0.04866345377751038,0.048058930173077226,0.0488975035635822,0.04862279848738229,0.04801306606738624,0.04831658033211084,0.04901032722290992,0.04925876911509296,0.04964845173041892,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.062139738796774216,0.062322825917648844,0.05759745173762397,0.061577739069828566,0.06122188613583469,0.05896960872710346,0.058097553163473335,0.061696182964443874,0.06173402992572476,0.06350849569988111
Overall,W1 Trough,10,0.02987793261379094,0.0007850814476631546,0.03686397540983604,0.0493782454220812,2839.0,2839.0,2836.0,2838.0,2841.0,2841.0,2837.0,2835.0,2839.0,2840.0,2841.0,0.029504453725143716,0.02939123568367668,0.02908186925488201,0.030925428156790766,0.030723583870452743,0.02878892686609998,0.029141539643989536,0.030196978800354914,0.03030172626606633,0.030723583870452743,0.0409599726775956,0.0,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.04985188423567595,0.05268718415437694,0.04455153715414726,0.05114219136704381,0.05362914363395507,0.048452937698996404,0.044824371613231676,0.04868826240863048,0.049598063531559766,0.050356878423194626
Overall,W3 Peak,10,0.027975266154075102,0.0003054473386810605,0.01638398907103824,0.043779158255942474,2855.0,2855.0,2858.0,2855.0,2856.0,2855.0,2857.0,2852.0,2855.0,2855.0,2853.0,0.027918776473065166,0.027502514894438754,0.02809093747906557,0.0277512419926987,0.027832695970064967,0.027870558937782938,0.02780452563247724,0.0284496062415664,0.028047897227565465,0.028483906692025825,0.0,0.0,0.0,0.0409599726775956,0.0409599726775956,0.0,0.0,0.0409599726775956,0.0,0.0409599726775956,0.042727192301983595,0.04211562536281313,0.045418754130819534,0.04277752820856534,0.04380172393663212,0.04533850440536671,0.042984521876557415,0.04305667723828482,0.04597903566834341,0.04359201943005866
Overall,W3 Trough,10,0.08889358073300656,0.0011794714345577403,0.0819199453551912,0.09530377800257327,2797.0,2797.0,2798.0,2799.0,2799.0,2797.0,2795.0,2796.0,2796.0,2797.0,2801.0,0.08766049211586961,0.08749741125589312,0.08982219088784633,0.09081728847343994,0.08821697368960885,0.08784045661163081,0.0883510712512801,0.09025550488793511,0.089754620143362,0.08871979801319978,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.0819199453551912,0.09424048250171417,0.09434469711276051,0.0967835654011704,0.09827175374074541,0.0946497408038555,0.09480311422100864,0.09444505368786885,0.09345837843634279,0.09712400014499566,0.09491699397527072
Overall,all targets,10,0.04868703652105766,0.0005522490162731487,0.0409599726775956,0.06974051182391404,11325.5,11323.0,11326.0,11325.0,11329.0,11326.0,11323.0,11317.0,11324.0,11330.0,11333.0,0.048234591158090596,0.04809162252045439,0.04859136714556264,0.04941662163980729,0.04867025536774516,0.04794519808079592,0.048234828653734796,0.04929375729868182,0.04915919757016285,0.04923292577554111,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.06941162568622801,0.06993277238870126,0.06915854604627614,0.07125937348786429,0.07021608420229687,0.06914624028656077,0.06790478962579388,0.06917482310465625,0.07099170454184262,0.0702091588689203
Click,W1 Peak,10,0.03390059401033967,0.000622620776659269,0.0409599726775956,0.047182692537056696,707.0,707.0,708.0,708.0,707.0,707.0,708.0,708.0,707.0,707.0,706.0,0.03371811046444221,0.033670486014633676,0.03320766146460435,0.03435539433919971,0.033660175566736984,0.034306869770924,0.034249016702170336,0.033776045362147435,0.03510854800936766,0.0329536324091704,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.04872122755986736,0.04826274029426648,0.04561001352969688,0.04755417544501317,0.04643990101232085,0.047587961939730666,0.04829759020053144,0.04736976291393221,0.04772759467723351,0.0442559577979744
Click,W1 Trough,10,0.022268104405414827,0.0008635758150516371,0.0,0.035190349752053214,708.0,708.0,708.0,708.0,708.0,707.0,708.0,708.0,708.0,707.0,708.0,0.02123207623259546,0.021174223163841797,0.02285196215769811,0.023546198982742107,0.022594610105038593,0.02128992930134913,0.02285196215769811,0.022504843745176115,0.02160971684404973,0.023025521363959113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032850478566682224,0.038628251225798625,0.03113958306879818,0.0401416506880105,0.038719143451318806,0.035354211876330276,0.03561843797685889,0.03213876664873131,0.031974123685380496,0.03533885033262283
Click,W3 Peak,10,0.01868508526270053,0.0008172609314863944,0.0,0.03681549204554897,711.0,711.0,712.0,711.0,711.0,710.0,711.0,711.0,711.0,710.0,711.0,0.019414220523698622,0.01915684115398783,0.0202207460053953,0.018550086079023607,0.018980043677364722,0.018377259190088605,0.017282688893500254,0.018665304004980274,0.017941621834834134,0.018262041264131938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04024027234658301,0.033768669125242776,0.04314364549478697,0.03790910646575479,0.03441591789943348,0.036760508217001414,0.034421542135430465,0.03355023668402057,0.03972149826123517,0.034223523826001086
Click,W3 Trough,10,0.05944206616509139,0.0008318632123333897,0.0409599726775956,0.06754180060787429,701.0,701.0,701.0,701.0,701.0,703.0,701.0,701.0,703.0,700.0,702.0,0.05907351266340821,0.0594825280824427,0.059949974275624957,0.059190374211703776,0.06012900683254433,0.058781358792669304,0.058372343373634825,0.06129429766263241,0.059157903395784514,0.05898936236046889,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.06682001829643992,0.06933269979117,0.0687891074337409,0.06426438500412496,0.06977338630784202,0.06857928882393942,0.06750532484494506,0.06930445621891386,0.06370458280007966,0.06734475655754706
Click,all targets,10,0.033499248970823965,0.00035758532349434047,0.0409599726775956,0.0509599842909685,2827.5,2827.0,2829.0,2828.0,2827.0,2827.0,2828.0,2828.0,2829.0,2824.0,2827.0,0.033280883353532756,0.03328631219009979,0.03397881750411574,0.03383145956922028,0.03378799302587653,0.033109794038537324,0.033109794038537324,0.03399576382007581,0.033374255358055056,0.033237416810189005,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.05124060078383191,0.051855971771134296,0.05145815035552787,0.05096024973505065,0.05175756718335194,0.05134427745475097,0.050739675749737013,0.05070201622354469,0.04986632805835934,0.049675005594396235
4 kHz,W1 Peak,10,0.06101207386660616,0.0021227577440537104,0.0409599726775956,0.06903057595440082,508.0,506.0,508.0,507.0,508.0,508.0,507.0,506.0,510.0,511.0,510.0,0.06143995901639341,0.06063366034163759,0.05905668644442286,0.062407517426100394,0.06176247848629574,0.05784485293325139,0.057878222261819885,0.06392968284581589,0.0620411327836771,0.06312654612664735,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0724621506014821,0.07186703786923758,0.05324464955185937,0.07018780885691724,0.07228403910248492,0.06134123528146791,0.058174352948990815,0.07229358036911718,0.0792177989496674,0.07923310601278365
4 kHz,W1 Trough,10,0.04538227065796106,0.0018174789902068698,0.0409599726775956,0.06797904880482972,509.0,509.0,508.0,507.0,511.0,510.0,509.0,507.0,508.0,511.0,511.0,0.04651250335491211,0.048297290617873564,0.04241417289100137,0.04697171035043254,0.04505596994535517,0.04498354563217278,0.04265653959323566,0.044991466051374704,0.04576936281586515,0.04617014532738761,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.07236540055274229,0.07842602258178444,0.053750615980058966,0.0706192416646703,0.07049966246602155,0.0677805624049897,0.055593329399224026,0.0693426209903821,0.07012754391636132,0.0712854880920624
4 kHz,W3 Peak,10,0.037636287395092165,0.001451802800342362,0.0409599726775956,0.05360848633130475,514.0,514.0,515.0,514.0,514.0,515.0,514.0,511.0,514.0,514.0,512.0,0.036497407560970405,0.034915394185367904,0.038489624130892366,0.03609896424698601,0.03698327630113001,0.038808378782079885,0.038394964603851854,0.03960526541004867,0.038489624130892366,0.03807997459870217,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.045603165473324846,0.049106273280379004,0.05840772174760989,0.052029946279241165,0.0550113213746529,0.058977506386007066,0.0509139275725916,0.05610315680223458,0.0558312209217634,0.054100623475243005
