run_id,strat,remove_frac,keep_frac,repeat_id,target,initial_mae_ms,adjusted_mae_ms,adjusted_accuracy_pct
freq_percent_rm0_r01,freq_percent,0.0,1.0,1,all targets,0.09580585611190666,0.06286764442384618,94.95590189682252
freq_percent_rm0_r01,freq_percent,0.0,1.0,1,target1,0.021036709417960493,0.008803647625159191,99.09387459224357
freq_percent_rm0_r01,freq_percent,0.0,1.0,1,target2,0.026307021234033872,0.008759109778826176,98.94889452700254
freq_percent_rm0_r01,freq_percent,0.0,1.0,1,target3,0.0639860392317641,0.023397215273610262,97.64407393983328
freq_percent_rm0_r01,freq_percent,0.0,1.0,1,target4,0.05457370770672038,0.0303005814552275,96.23051830373323
freq_percent_rm0_r01,freq_percent,0.0,1.0,1,target5,0.09329194211888762,0.05314849662406392,95.10692279811525
freq_percent_rm0_r01,freq_percent,0.0,1.0,1,target6,0.3156397169620735,0.25279681578619007,82.71112722000726
