run_id,strat,remove_frac,keep_frac,repeat_id,target,initial_mae_ms,adjusted_mae_ms,adjusted_accuracy_pct
freq_percent_rm0.35_r04,freq_percent,0.35,0.65,4,all targets,0.1044901924301854,0.06306952476337345,94.95259341885108
freq_percent_rm0.35_r04,freq_percent,0.35,0.65,4,target1,0.026271036575144992,0.006305048778034799,99.33073061907419
freq_percent_rm0.35_r04,freq_percent,0.35,0.65,4,target2,0.03410665878842737,0.009160596231854907,98.8287785833798
freq_percent_rm0.35_r04,freq_percent,0.35,0.65,4,target3,0.06914993714170774,0.021633627510141137,97.82487451199108
freq_percent_rm0.35_r04,freq_percent,0.35,0.65,4,target4,0.06309617653960911,0.029994670454926414,96.31901840490798
freq_percent_rm0.35_r04,freq_percent,0.35,0.65,4,target5,0.10969871098595327,0.0608802717154447,94.19966536530954
freq_percent_rm0.35_r04,freq_percent,0.35,0.65,4,target6,0.3246186345502699,0.25044293388983874,83.21249302844394
