run_id,strat,remove_frac,keep_frac,repeat_id,target,initial_mae_ms,adjusted_mae_ms,adjusted_accuracy_pct
freq_percent_rm0_r02,freq_percent,0.0,1.0,2,all targets,0.09860184313170145,0.06254350787553369,95.01631025733963
freq_percent_rm0_r02,freq_percent,0.0,1.0,2,target1,0.021110939161848856,0.009323255832377694,99.0576295759333
freq_percent_rm0_r02,freq_percent,0.0,1.0,2,target2,0.027865845855689377,0.006829136437728883,99.27509967379486
freq_percent_rm0_r02,freq_percent,0.0,1.0,2,target3,0.06328827963921355,0.019938109208412807,98.07901413555636
freq_percent_rm0_r02,freq_percent,0.0,1.0,2,target4,0.05981432762523842,0.03226024669388014,96.19427328742299
freq_percent_rm0_r02,freq_percent,0.0,1.0,2,target5,0.1028378871829304,0.05865634362058004,94.41826748822037
freq_percent_rm0_r02,freq_percent,0.0,1.0,2,target6,0.31669377932528814,0.24825395546022258,83.07357738310982
