stimulus,target,n_runs,mean_of_run_means_ms,sd_between_runs_ms,mean_of_run_medians_ms,mean_within_run_sd_ms,median_n_per_run,n_per_run_run_01,n_per_run_run_02,n_per_run_run_03,n_per_run_run_04,n_per_run_run_05,n_per_run_run_06,n_per_run_run_07,n_per_run_run_08,n_per_run_run_09,n_per_run_run_10,run_mean_ms_run_01,run_mean_ms_run_02,run_mean_ms_run_03,run_mean_ms_run_04,run_mean_ms_run_05,run_mean_ms_run_06,run_mean_ms_run_07,run_mean_ms_run_08,run_mean_ms_run_09,run_mean_ms_run_10,run_median_ms_run_01,run_median_ms_run_02,run_median_ms_run_03,run_median_ms_run_04,run_median_ms_run_05,run_median_ms_run_06,run_median_ms_run_07,run_median_ms_run_08,run_median_ms_run_09,run_median_ms_run_10,within_run_sd_ms_run_01,within_run_sd_ms_run_02,within_run_sd_ms_run_03,within_run_sd_ms_run_04,within_run_sd_ms_run_05,within_run_sd_ms_run_06,within_run_sd_ms_run_07,within_run_sd_ms_run_08,within_run_sd_ms_run_09,within_run_sd_ms_run_10
Overall,W1 Peak,10,0.974794702138356,0.034434146511301875,0.8232954508196721,0.34755435497975057,25.0,24.0,25.0,23.0,29.0,27.0,25.0,25.0,25.0,26.0,25.0,0.9915726719034609,0.9699321530054645,0.9830393442622952,0.9844517571132466,0.9997267405383525,1.0059769289617486,0.9175033879781421,0.9797625464480875,1.0066700977301388,0.909311393442623,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8601594262295083,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.35213960978940184,0.38798990442007564,0.34952606987712714,0.3401479843468485,0.3347439170789233,0.39217614191768246,0.27704812000812096,0.3860391411584128,0.34739718832686156,0.30833547287405144
Overall,W1 Trough,10,0.8145996510227643,0.052519308102412315,0.7352315095628416,0.4562507544537423,27.0,18.0,34.0,27.0,27.0,27.0,32.0,26.0,27.0,26.0,27.0,0.8100972374013358,0.7866724164255866,0.7721713367739325,0.857125354179316,0.8525742461040275,0.7756794825819673,0.7530333438419503,0.9299430833839304,0.7955687000840689,0.813131309451528,0.8191994535519126,0.6553595628415301,0.6143995901639344,0.8191994535519126,0.7782394808743169,0.6553595628415301,0.6348795765027322,0.9420793715846996,0.6963195355191257,0.7372795081967214,0.5462132768019765,0.4541874195872038,0.46849214198340494,0.48075830337122005,0.46341434821459954,0.4337214352970686,0.4491539830432177,0.4288122595946024,0.43551420942667696,0.4022401672174523
Overall,W4 Peak,10,0.9867126904679047,0.0225929152102568,0.9134073907103826,0.27087988674643376,57.0,56.0,66.0,56.0,67.0,64.0,53.0,58.0,69.0,51.0,55.0,1.0174164641881343,1.0308259790528234,0.9771879195940673,0.9940435160264253,0.9823993446892076,0.9784023662233221,0.9519662615413605,0.984226589847153,0.9758111137897783,0.9748473497267761,0.9420793715846996,0.9420793715846996,0.9011193989071038,0.9011193989071038,0.9011193989071038,0.9011193989071038,0.9011193989071038,0.9011193989071038,0.9011193989071038,0.9420793715846996,0.28493507902100745,0.3055534839583643,0.2758678910892006,0.2710028145486275,0.2771795058814156,0.259384738210017,0.24447622664185872,0.2601912381970475,0.27424295488854067,0.25596493502825796
Overall,W4 Trough,10,0.8372375504591799,0.018863622304537298,0.8110074590163935,0.3199939831305726,106.0,105.0,107.0,105.0,114.0,99.0,107.0,105.0,120.0,114.0,104.0,0.8309023028883685,0.8578626053316991,0.8500169568045798,0.82458892364107,0.8096835003035823,0.857479801848731,0.8270013531095498,0.8622074248633881,0.814528579474643,0.8381040563261876,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.7782394808743169,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.8191994535519126,0.7987194672131148,0.7987194672131148,0.2810781224737502,0.3400451300599486,0.3118788095263793,0.33009554189991225,0.3182889041322807,0.2829003843441078,0.33397476920949853,0.3453941594845028,0.3241153074852989,0.3321687026900473
Overall,W5 Peak,10,1.0541576490351563,0.013745235817491186,1.0199033196721312,0.24072297260773926,151.0,150.0,154.0,152.0,145.0,163.0,156.0,134.0,158.0,137.0,146.0,1.0660515555555556,1.0543203356752537,1.0288498400201322,1.0624169464857736,1.055661627107848,1.0696854403110552,1.0680160039964115,1.0439608226118835,1.0559899525348013,1.0366239660528482,1.0239993169398909,1.0239993169398909,1.0239993169398909,1.0239993169398909,1.0239993169398909,1.0239993169398909,1.0239993169398909,1.0239993169398909,1.0239993169398909,0.9830393442622952,0.2274843342916364,0.27708493440876036,0.22900034175210157,0.2343157020272294,0.2157964710490989,0.2519776324006448,0.2468163069623224,0.26552089192015405,0.24240977462651925,0.21682333663892542
Overall,W5 Trough,10,1.433834675382153,0.016677491487078863,1.3639670901639345,0.599846470582469,462.0,485.0,454.0,470.0,421.0,494.0,484.0,418.0,494.0,419.0,438.0,1.4226200819672132,1.4091493683950798,1.4247098581560285,1.4460524320833819,1.4258879557421296,1.4586489443616493,1.435068899194708,1.4603805643127366,1.4215749944572689,1.4342536551513336,1.3516790983606557,1.3516790983606557,1.3516790983606557,1.3516790983606557,1.3516790983606557,1.433599043715847,1.3926390710382517,1.3926390710382517,1.31071912568306,1.3516790983606557,0.5791392643658883,0.5990296543757714,0.5967575669401829,0.6125408468549249,0.5954539200518386,0.6014752526953984,0.5757938132794764,0.6082282215169911,0.6348492069862115,0.5951969587580057
Overall,all targets,10,1.2204609965573607,0.014186151217262773,1.0731512841530055,0.5465837719348545,835.5,838.0,840.0,833.0,803.0,874.0,857.0,766.0,893.0,773.0,795.0,1.2320740230121159,1.2058811003773096,1.2166046146327383,1.2143637229583053,1.2236908999824938,1.2443802201095446,1.2108858763500692,1.2400367988116436,1.202834902692653,1.2138578066467334,1.105919262295082,1.0649592896174864,1.0649592896174864,1.0649592896174864,1.0649592896174864,1.105919262295082,1.0649592896174864,1.105919262295082,1.0649592896174864,1.0239993169398909,0.5315238508285303,0.5433421251653727,0.5451444835372592,0.5508992112989076,0.541704792691649,0.5524809030193032,0.5349891804449183,0.5568588545759825,0.5667636954607526,0.54213062232587
Click,W1 Peak,10,1.1168419216757741,0.11602871303605468,1.0915832718579235,0.3777173596371776,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,1.2390391734972679,0.8396794398907104,1.0239993169398907,1.1468792349726775,1.2390391734972679,1.105919262295082,1.105919262295082,1.1605325591985427,1.1468792349726775,1.1605325591985427,1.2902391393442625,0.7577594945355192,0.9420793715846995,1.105919262295082,1.2902391393442625,1.105919262295082,1.105919262295082,1.105919262295082,1.105919262295082,1.105919262295082,0.40184634945259595,0.17854038163182642,0.34269571827272177,0.40444732385140664,0.40184634945259595,0.36863975409836075,0.36863975409836075,0.45303532083125064,0.40444732385140664,0.45303532083125064
Click,W1 Trough,10,0.7925364618136872,0.1479615175515746,0.8212474521857924,0.4972125431058836,5.0,3.0,5.0,5.0,4.0,7.0,5.0,5.0,5.0,5.0,3.0,0.8328527777777777,0.7372795081967213,0.6225915846994535,0.7167995218579234,0.6904681108508977,0.647167568306011,0.8028154644808743,0.8110074590163935,0.9584633606557377,1.105919262295082,1.1468792349726775,0.8191994535519126,0.5734396174863388,0.757759494535519,0.5734396174863388,0.3686397540983607,0.9420793715846996,0.9830393442622952,0.9011193989071038,1.1468792349726775,0.6906746980482734,0.5301113025516634,0.5973699927549869,0.6098315001056542,0.4648722750099815,0.5506032043750863,0.5071433506969997,0.5102764397299799,0.2831871916094023,0.22805547617680813
Click,W4 Peak,10,0.8876068552811468,0.024309524682000875,0.8560634289617486,0.15561092160574325,15.5,17.0,16.0,10.0,18.0,13.0,12.0,16.0,17.0,13.0,15.0,0.9083476293796207,0.8601594262295083,0.9011193989071039,0.8942927367941712,0.8570086591004624,0.8942927367941712,0.8729594176912568,0.8722064770170364,0.8790640290037831,0.9366180418943535,0.8601594262295083,0.8191994535519126,0.880639412568306,0.8601594262295083,0.8191994535519126,0.8601594262295083,0.8396794398907104,0.8191994535519126,0.8601594262295083,0.9420793715846996,0.15679920392876667,0.14267560497818982,0.1705299649240251,0.14136689244537326,0.17090794092875974,0.15895744835508285,0.16902710620230066,0.1402278781606744,0.15562578395765064,0.14999139217660928
