run_id,strat,remove_frac,keep_frac,repeat_id,target,initial_mae_ms,adjusted_mae_ms,adjusted_accuracy_pct
freq_percent_rm0.65_r07,freq_percent,0.65,0.35,7,all targets,0.06965648048165964,0.009493965722925733,98.77744510978044
freq_percent_rm0.65_r07,freq_percent,0.65,0.35,7,target1,0.0663862231820512,0.007521591789099397,99.00199600798403
freq_percent_rm0.65_r07,freq_percent,0.65,0.35,7,target2,0.043085639922341115,0.00490538594941265,99.40119760479041
freq_percent_rm0.65_r07,freq_percent,0.65,0.35,7,target3,0.03764883716174209,0.002697962272176958,99.60079840319361
freq_percent_rm0.65_r07,freq_percent,0.65,0.35,7,target4,0.13150522166050413,0.022850922881013928,97.1057884231537
