run_id,strat,remove_frac,keep_frac,repeat_id,target,initial_mae_ms,adjusted_mae_ms,adjusted_accuracy_pct
freq_percent_rm0.05_r08,freq_percent,0.05,0.95,8,all targets,0.05682443268342173,0.009050346904130504,98.85110294117648
freq_percent_rm0.05_r08,freq_percent,0.05,0.95,8,target1,0.056455491753053685,0.009200935038974607,98.97058823529412
freq_percent_rm0.05_r08,freq_percent,0.05,0.95,8,target2,0.035975505414255864,0.006972230643281904,99.11764705882354
freq_percent_rm0.05_r08,freq_percent,0.05,0.95,8,target3,0.02969598019125683,0.0018672928720668595,99.74264705882354
freq_percent_rm0.05_r08,freq_percent,0.05,0.95,8,target4,0.10517075337512055,0.01816092906219865,97.57352941176471
