stimulus,target,n_runs,mean_of_run_means_ms,sd_between_runs_ms,mean_of_run_medians_ms,mean_within_run_sd_ms,median_n_per_run,n_per_run_run_01,n_per_run_run_02,n_per_run_run_03,n_per_run_run_04,n_per_run_run_05,n_per_run_run_06,n_per_run_run_07,n_per_run_run_08,n_per_run_run_09,n_per_run_run_10,run_mean_ms_run_01,run_mean_ms_run_02,run_mean_ms_run_03,run_mean_ms_run_04,run_mean_ms_run_05,run_mean_ms_run_06,run_mean_ms_run_07,run_mean_ms_run_08,run_mean_ms_run_09,run_mean_ms_run_10,run_median_ms_run_01,run_median_ms_run_02,run_median_ms_run_03,run_median_ms_run_04,run_median_ms_run_05,run_median_ms_run_06,run_median_ms_run_07,run_median_ms_run_08,run_median_ms_run_09,run_median_ms_run_10,within_run_sd_ms_run_01,within_run_sd_ms_run_02,within_run_sd_ms_run_03,within_run_sd_ms_run_04,within_run_sd_ms_run_05,within_run_sd_ms_run_06,within_run_sd_ms_run_07,within_run_sd_ms_run_08,within_run_sd_ms_run_09,within_run_sd_ms_run_10
Click,W4 Trough,10,0.8143185067963625,0.04682877291159214,0.7782394808743169,0.2949374352879017,22.0,28.0,19.0,22.0,26.0,22.0,21.0,24.0,20.0,22.0,21.0,0.890879405737705,0.8278226056945643,0.7558976775956284,0.7782394808743169,0.8285085382513663,0.7606852068696331,0.7714128187613843,0.8744954166666667,0.8340939890710384,0.821149928441322,0.7987194672131148,0.7782394808743169,0.7782394808743169,0.7577594945355192,0.7782394808743169,0.7782394808743169,0.7782394808743169,0.7782394808743169,0.7782394808743169,0.7782394808743169,0.35334159464110143,0.27086589965781555,0.3025094464414787,0.32022212195618555,0.28961193657357986,0.11260002171818,0.3228958782054185,0.4048891908876729,0.2938875027716962,0.2785507600258882
Click,W5 Peak,10,1.0140464368078212,0.03813212814790218,0.9871353415300547,0.18555544533912824,26.0,26.0,27.0,21.0,24.0,26.0,17.0,23.0,29.0,26.0,26.0,1.0429039197141656,0.9800052722121029,1.0961668878480355,0.9796260132058289,1.0066700977301388,1.0529122388299583,1.0008480280351628,1.0042255370265687,0.984614727826818,0.9924916456494326,0.9830393442622952,0.9830393442622952,1.0239993169398909,0.9420793715846996,0.9830393442622952,1.0239993169398909,0.9830393442622952,0.9830393442622952,0.9830393442622952,0.9830393442622952,0.2997040432182246,0.13816884599053506,0.3266297186840549,0.18902528786009049,0.1550747278593278,0.11921103089798137,0.16835137065216277,0.13568145609682772,0.18262113734414012,0.1410868347879376
Click,W5 Trough,10,1.2211021699820128,0.04256559503486184,1.136639241803279,0.524562537562702,74.0,76.0,104.0,70.0,80.0,72.0,62.0,69.0,99.0,72.0,94.0,1.1905339426948518,1.292208368799916,1.1966163446526152,1.209855192964481,1.2390391734972679,1.170001800193901,1.2074287598004279,1.201078794778385,1.206612528460838,1.2976467939774445,1.105919262295082,1.2697591530054646,1.0444793032786888,1.1673592213114754,1.2492791666666667,1.0239993169398909,1.105919262295082,1.0649592896174864,1.0649592896174864,1.2697591530054646,0.5006435001346808,0.5004158869371962,0.5721191035493074,0.45062774490281293,0.5224107143677856,0.5528599438295864,0.5191827394018689,0.5525439396230797,0.5764783248276553,0.498343478053046
Click,all targets,10,1.076270655571443,0.03493141418764676,0.9523193647540985,0.4516876052588633,150.0,159.0,173.0,138.0,155.0,145.0,128.0,139.0,172.0,144.0,167.0,1.0701114874385675,1.1395395866894091,1.0688178377682744,1.0491038163229334,1.0751286621443377,1.0345593098958334,1.055234979557338,1.094726711621553,1.0467548573163328,1.1287293069598507,0.9420793715846996,1.0239993169398909,0.9420793715846996,0.9420793715846996,0.9420793715846996,0.9011193989071038,0.9420793715846996,0.9420793715846996,0.9215993852459017,1.0239993169398909,0.43620824288662047,0.4607011991524553,0.4882671852593557,0.4100619173134918,0.4456856572615765,0.4386974403941431,0.43682055307208784,0.47111681895455293,0.4737691537242118,0.45554788457013756
4 kHz,W1 Peak,10,1.0687883582587723,0.0521702291838631,0.9789433469945357,0.3837108985091398,12.5,13.0,16.0,12.0,16.0,15.0,10.0,12.0,14.0,10.0,11.0,1.0397531525851198,1.1391992400956286,1.105919262295082,1.041919304986339,1.0786126138433516,1.0649592896174864,1.0956792691256831,1.088364988290398,0.9461753688524592,1.0873010928961748,0.9420793715846996,1.0444793032786885,1.0239993169398907,0.9830393442622952,1.0239993169398909,0.8601594262295083,1.0444793032786888,0.9830393442622952,0.7782394808743169,1.105919262295082,0.3604083728218003,0.4049914062088526,0.4009439098477318,0.3558158194010107,0.34916224541100516,0.47217609199349664,0.337821027445676,0.3655510657785896,0.40934933930114,0.380889706882095
4 kHz,W1 Trough,10,1.089426053450079,0.09160296129720959,1.0731512841530055,0.45988663757055104,12.5,14.0,13.0,14.0,14.0,11.0,8.0,11.0,13.0,10.0,12.0,1.0503307279469165,1.0523562211013031,1.0766621389539424,1.0122964676034347,0.9532502732240438,1.1007992657103824,1.1654974043715847,1.0964669609079445,1.294335136612022,1.0922659380692168,0.9420793715846996,0.9420793715846996,1.0649592896174864,1.003519330601093,0.8191994535519126,1.003519330601093,1.2697591530054646,1.1878392076502733,1.3926390710382515,1.105919262295082,0.4565654625332876,0.47425936004189695,0.4707117744543201,0.37794949390524785,0.5616420069735516,0.49416398589687377,0.4355505755147866,0.48005188343770505,0.44123691059100534,0.40673492235683517
4 kHz,W4 Peak,10,1.521936051457195,0.03628572112534238,1.527806980874317,0.19080962189730247,8.0,8.0,8.0,8.0,6.0,8.0,6.0,9.0,8.0,9.0,5.0,1.4591990266393444,1.5103989924863388,1.5155189890710383,1.556478961748634,1.4847990095628416,1.5155189890710383,1.5109678809957499,1.5871989412568306,1.5473767455980572,1.5319029781420768,1.4950390027322404,1.5359989754098362,1.5359989754098362,1.5359989754098362,1.4745590163934428,1.5359989754098362,1.4745590163934428,1.576958948087432,1.556478961748634,1.556478961748634,0.19697020140227922,0.17845646135380272,0.1896078299552629,0.09340310851945331,0.16200100092792954,0.14654285322182076,0.29850550989074515,0.2935351306667695,0.1622679059960547,0.18680621703890674
4 kHz,W4 Trough,10,1.0616784908291466,0.15653704295328558,0.9031673975409836,0.5518482745949773,10.0,10.0,14.0,10.0,9.0,9.0,13.0,9.0,10.0,12.0,10.0,0.8888314071038252,1.018147892271663,0.9011193989071039,1.3016169095324832,1.1878392076502733,1.074411591004624,1.1878392076502733,1.2042231967213115,1.0171726548269582,0.8355834426229508,0.6963195355191257,0.7167995218579235,0.675839549180328,1.5974389344262296,0.9420793715846996,0.6963195355191257,0.9420793715846996,1.2697591530054646,0.8396794398907105,0.6553595628415301,0.5612994341795581,0.4987803263241039,0.6386487439645647,0.6251523051676267,0.5694025523810617,0.5850621917728462,0.5694025523810617,0.5825347224871448,0.46728761692421816,0.420912300367588
4 kHz,W5 Peak,10,1.2208190913296328,0.09704151126301348,1.114111256830601,0.4279671139377538,15.0,15.0,15.0,14.0,17.0,11.0,17.0,14.0,16.0,15.0,15.0,1.182377877959927,1.3926390710382512,1.1234735362997659,1.183020387335262,1.2958245901639345,1.19506743812279,1.3458276736924277,1.1443192366803279,1.245183169398907,1.100457932604736,1.105919262295082,1.31071912568306,0.9830393442622952,1.0649592896174864,1.1878392076502733,1.1468792349726775,1.2492791666666667,0.9625593579234974,1.1878392076502733,0.9420793715846996,0.38699407621499154,0.5066468813164208,0.3580604105455629,0.4765465205551994,0.5070681593091716,0.3749111111098481,0.47655064532613617,0.39921967495208766,0.44001001618813,0.3536636438599891
4 kHz,W5 Trough,10,1.4906041278141229,0.027703530078572926,1.386495075136612,0.6152616714817195,146.0,144.0,166.0,137.0,148.0,149.0,135.0,144.0,148.0,134.0,150.0,1.516372321835155,1.4767797378036738,1.5241893482509674,1.450481194616748,1.5003995360692413,1.4863918973891925,1.4930478929493018,1.5312941136833556,1.4574414158714624,1.469643819672131,1.3926390710382517,1.3926390710382517,1.433599043715847,1.3516790983606557,1.3926390710382517,1.3926390710382517,1.433599043715847,1.3516790983606557,1.3516790983606557,1.3721590846994536,0.6201957981914735,0.6028850605479307,0.6628542217906845,0.6207095575421943,0.5525668867116635,0.5977254917979935,0.6059263197838297,0.6908237932748885,0.5798121462320355,0.6191174389445011
