stimulus,target,n_runs,mean_of_run_means_ms,sd_between_runs_ms,mean_of_run_medians_ms,mean_within_run_sd_ms,median_n_per_run,n_per_run_run_01,n_per_run_run_02,n_per_run_run_03,n_per_run_run_04,n_per_run_run_05,n_per_run_run_06,n_per_run_run_07,n_per_run_run_08,n_per_run_run_09,n_per_run_run_10,run_mean_ms_run_01,run_mean_ms_run_02,run_mean_ms_run_03,run_mean_ms_run_04,run_mean_ms_run_05,run_mean_ms_run_06,run_mean_ms_run_07,run_mean_ms_run_08,run_mean_ms_run_09,run_mean_ms_run_10,run_median_ms_run_01,run_median_ms_run_02,run_median_ms_run_03,run_median_ms_run_04,run_median_ms_run_05,run_median_ms_run_06,run_median_ms_run_07,run_median_ms_run_08,run_median_ms_run_09,run_median_ms_run_10,within_run_sd_ms_run_01,within_run_sd_ms_run_02,within_run_sd_ms_run_03,within_run_sd_ms_run_04,within_run_sd_ms_run_05,within_run_sd_ms_run_06,within_run_sd_ms_run_07,within_run_sd_ms_run_08,within_run_sd_ms_run_09,within_run_sd_ms_run_10
Overall,W1 Peak,10,0.014457484698477564,0.0014147405339199328,0.0,0.0472238043634277,2729.5,2729.0,2726.0,2731.0,2727.0,2724.0,2732.0,2733.0,2729.0,2731.0,2730.0,0.014198656706854322,0.014289410864414315,0.014023278818583632,0.016537194689414288,0.013517993919661693,0.012713783612957934,0.013188721535413148,0.015684562641292567,0.016827934582300356,0.01359330961388338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04547167671667483,0.04554511778304546,0.04291544441497945,0.053636875540729566,0.047902521654997476,0.045316151057413254,0.046245994656426356,0.05029312339580783,0.045636951842785295,0.049274186571417446
Overall,W1 Trough,10,0.018941005160053863,0.0011522597749426561,0.0,0.05201052755416145,2723.5,2717.0,2725.0,2719.0,2722.0,2724.0,2725.0,2724.0,2723.0,2721.0,2726.0,0.018060378088980325,0.020652844939088574,0.018785246755778494,0.020194079108498644,0.01873572905884146,0.017195672933273166,0.01939734388916973,0.018877989610863934,0.020035914602675398,0.017474852613368928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047168568379555735,0.05330369526498315,0.05416555420346439,0.05385747669591707,0.054665006294395385,0.05093148781818112,0.05312764648792906,0.05026116517904412,0.049471743557410484,0.05315293166073395
Overall,W4 Peak,10,0.041583462423017435,0.00524508475455371,0.0,0.1220296257671201,2695.0,2690.0,2699.0,2697.0,2690.0,2700.0,2688.0,2693.0,2698.0,2692.0,2705.0,0.040427036230117605,0.04146078005008937,0.041309279081594395,0.047004994667560474,0.03612062775753895,0.03558092864664649,0.03797885324023627,0.0471844310904252,0.05112388863176868,0.03764380483419694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11857377597729238,0.11956247994655603,0.12298825583194253,0.1296289072701837,0.11375500882961227,0.11478740706519817,0.1171834257686888,0.13303257251261077,0.13497693629910718,0.11580748817000927
Overall,W4 Trough,10,0.027249228183592232,0.002059268329344175,0.0,0.06606748345966693,2643.5,2638.0,2639.0,2649.0,2641.0,2645.0,2645.0,2642.0,2646.0,2642.0,2654.0,0.02636468294410817,0.030359115785288753,0.028079769868823566,0.02954515257509263,0.026356851983844132,0.02483924241015628,0.026572821033080573,0.027260208573411136,0.029177391589415194,0.02393704507270188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625981405481226,0.07262029389776702,0.0673015435647777,0.06622321200849328,0.07032851075828413,0.06636652075922816,0.06405099084573816,0.06244221588954549,0.06573155488077367,0.06301185144393913
Overall,W5 Peak,10,0.04206713417504476,0.006308405287344764,0.00409599726775956,0.11093564041471297,2604.5,2604.0,2607.0,2606.0,2597.0,2601.0,2621.0,2605.0,2592.0,2592.0,2607.0,0.04066110958970225,0.038540396232505575,0.043600523487202704,0.044934525282429694,0.03371599442627152,0.035068362719772816,0.04003228039814143,0.047739227414743964,0.05537181491600889,0.0410071072836688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0409599726775956,0.0,0.10508422474546987,0.1002504808853156,0.1162495659467462,0.11153664400187271,0.09855517152871111,0.10110913298822152,0.10894406939009679,0.12030512049747133,0.13475318787377907,0.11256880628944564
Overall,W5 Trough,10,0.09903887682543802,0.007498546391349215,0.0409599726775956,0.15294608643308596,2217.0,2224.0,2148.0,2251.0,2203.0,2210.0,2294.0,2253.0,2163.0,2235.0,2157.0,0.09820079780437943,0.1053365405358651,0.09316528658786742,0.10317153353970862,0.09570918502583882,0.08165211641440487,0.09995469586392398,0.10737080216457104,0.10338040531289347,0.10244740500492738,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.0409599726775956,0.1567218569226958,0.15911182679918942,0.1462839647224127,0.15692780509919455,0.1519730791967568,0.13708709919625933,0.15534687791633728,0.15071783173301734,0.15391699315401008,0.16137352959098622
Overall,all targets,10,0.03867808040400989,0.003212495814364905,0.0,0.10138101694315531,15603.0,15602.0,15544.0,15653.0,15580.0,15604.0,15705.0,15650.0,15551.0,15613.0,15579.0,0.03784111307363564,0.03950012805179866,0.03823593692998321,0.04162511215689162,0.03552366766507956,0.03324786575574587,0.03775384063094676,0.041773851627976755,0.04417894958628772,0.03710033856175311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0994328485640485,0.10103445772429244,0.1007647907304895,0.10471383181153922,0.09771636436159807,0.09341537161540446,0.10054830949255444,0.10509616774168902,0.10893493594430234,0.10215309144563521
Click,W1 Peak,10,0.008583992554856913,0.0013797433925771614,0.0,0.033637962336907995,710.0,710.0,710.0,710.0,710.0,709.0,711.0,711.0,710.0,710.0,709.0,0.009403486685138147,0.009057346070961283,0.00726895289771415,0.010614978834757172,0.006759262063862744,0.007719601039096782,0.008353299631858458,0.008768895559147227,0.010672668937119982,0.007221433828913189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034928834725263654,0.035556766412974346,0.031361361922162136,0.04717081029309124,0.031005699393544927,0.033493526767701044,0.03372846646952717,0.018552697809405754,0.036751656223418146,0.03382980335199154
Click,W1 Trough,10,0.01105091605038978,0.0012166689092263823,0.0,0.03651200594834571,708.0,706.0,709.0,709.0,708.0,708.0,708.0,711.0,707.0,706.0,707.0,0.011835459527237257,0.011149893831841963,0.010456636184266297,0.013537618088357873,0.010818523856935564,0.010066433963137902,0.012213100151406848,0.009675127916772937,0.011081239067168217,0.009675127916772937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03712141880672606,0.03002610704249992,0.028334139609028797,0.05049933963259285,0.04399374076823772,0.03783502635501511,0.040518794935048306,0.027899609562907154,0.029242206770225498,0.03964967600117562
Click,W4 Peak,10,0.04474653803737934,0.0077020716967768745,0.0,0.1355154968202597,699.5,697.0,700.0,698.0,699.0,700.0,695.0,697.0,701.0,702.0,700.0,0.04301678622668579,0.04850831049960967,0.04453956914368922,0.0485777072242157,0.03306054937548789,0.03683450780359318,0.04389827774772443,0.05527551234380237,0.05642207062569084,0.0373320893832943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13260958132256578,0.14264218422451908,0.13365772400689557,0.14163367420074124,0.11544722826444259,0.12816606310347894,0.13238372143887236,0.15683958350089558,0.14721227442544416,0.12456293371474161
