run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.3_r06,completed,freq_percent,0.3,6,869843,374606,707887,2863,2005,858,442.8118617
