run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.5_r08,completed,freq_percent,0.5,8,590399,879106,499209,2863,1432,1431,322.2341931999981
