run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.7_r05,completed,freq_percent,0.7,5,333510,90876,726609,2863,858,2005,200.88175610000326
