run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.05_r02,completed,freq_percent,0.05,2,596620,344898,595414,2863,2720,143,598.7892389999997
