run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0_r04,completed,freq_percent,0.0,4,150700,403446,739553,2863,2863,0,619.7998907999997
