run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.4_r05,completed,freq_percent,0.4,5,654078,442735,93137,2863,1718,1145,381.5788919999977
