run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.5_r06,completed,freq_percent,0.5,6,950412,786907,123936,2863,1432,1431,322.1293067999941
