run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.05_r01,completed,freq_percent,0.05,1,396900,776344,793303,2863,2720,143,602.0842373000005
