run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.3_r08,completed,freq_percent,0.3,8,675130,88204,768338,2863,2005,858,440.47936240000126
