run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0_r02,completed,freq_percent,0.0,2,185424,779847,379413,2863,2863,0,625.3044394
