run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.9_r08,completed,freq_percent,0.9,8,246563,194118,570896,2863,286,2577,81.88197050000599
