run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.95_r04,completed,freq_percent,0.95,4,521725,964050,561103,2863,143,2720,52.258338599989656
