run_id,status,strat,remove_frac,repeat_id,sub_seed,cv_seed,train_seed,n_total,n_kept,n_removed,runtime_sec
freq_percent_rm0.25_r09,completed,freq_percent,0.25,9,512753,565027,495782,2863,2148,715,469.64934090000315
